state,year,month,outage_count,max_outage_duration,customer_weighted_hours
Alabama,2019,5,369,18.0,384951.5
Alabama,2019,6,548,33.75,1065032.0
Alabama,2019,7,429,11.25,463306.5
Alabama,2019,8,460,17.75,551227.0
Alabama,2019,9,280,12.5,253812.75
Alabama,2019,10,463,25.0,548686.0
Alabama,2019,11,242,16.25,236632.5
Alabama,2019,12,296,20.5,389568.5
Alaska,2019,0,383,177.5,1069841.5
Alaska,2019,1,31,13.75,49082.25
Alaska,2019,2,12,3.5,11360.0
Alaska,2019,3,16,26.25,22470.5
Alaska,2019,4,17,5.5,25082.75
Alaska,2019,5,28,13.0,68408.0
Alaska,2019,6,36,7.5,67298.75
Alaska,2019,7,34,8.5,53157.75
Alaska,2019,8,55,177.5,248092.75
Alaska,2019,9,28,6.0,33252.0
Alaska,2019,10,47,11.25,72635.0
Alaska,2019,11,35,67.75,176382.25
Alaska,2019,12,44,52.5,242619.5
Arizona,2019,0,1147,65.75,3403679.5
Arizona,2019,1,110,24.0,289467.5
Arizona,2019,2,108,33.25,280370.5
Arizona,2019,3,90,21.75,258865.0
Arizona,2019,4,111,31.0,293106.25
Arizona,2019,5,147,41.0,304608.0
Arizona,2019,6,109,29.75,199584.5
Arizona,2019,7,55,16.0,104463.75
Arizona,2019,8,34,9.75,81088.75
Arizona,2019,9,91,37.0,362535.75
Arizona,2019,10,73,26.25,167158.25
Arizona,2019,11,115,65.75,901600.75
Arizona,2019,12,104,22.0,160830.5
Arkansas,2019,0,2419,124.0,8164948.5
Arkansas,2019,1,97,97.5,170842.75
Arkansas,2019,2,127,16.5,220791.25
Arkansas,2019,3,178,14.0,263742.0
Arkansas,2019,4,235,30.75,485578.75
Arkansas,2019,5,291,115.0,1075502.5
Arkansas,2019,6,317,124.0,3106760.0
Arkansas,2019,7,215,14.0,262088.75
Arkansas,2019,8,258,52.25,676968.25
Arkansas,2019,9,159,24.0,322189.75
Arkansas,2019,10,233,90.0,1050802.5
Arkansas,2019,11,171,12.5,355056.0
Arkansas,2019,12,138,11.25,174626.0
California,2019,0,15078,168.5,143056319.5
California,2019,1,1136,71.5,4822527.25
California,2019,2,1226,145.25,11619141.5
California,2019,3,1019,51.0,3353582.0
California,2019,4,985,70.5,3257818.5
California,2019,5,1172,35.25,3090754.0
California,2019,6,1164,64.5,4072228.25
California,2019,7,1341,45.75,3254271.75
California,2019,8,1271,62.0,3559086.75
California,2019,9,1082,68.5,5192012.0
California,2019,10,2599,91.5,88045909.75
California,2019,11,1048,168.5,7883401.0
California,2019,12,1035,164.25,4905586.75
Colorado,2019,0,1784,141.25,7939210.25
Colorado,2019,1,104,7.75,214595.0
Colorado,2019,2,105,25.0,798544.75
Colorado,2019,3,144,141.25,4375468.75
Colorado,2019,4,118,12.0,195430.75
Colorado,2019,5,153,20.75,378101.75
Colorado,2019,6,172,9.0,221706.5
Colorado,2019,7,235,14.5,373787.75
Colorado,2019,8,194,10.25,290685.0
Colorado,2019,9,180,12.0,350478.25
Colorado,2019,10,141,13.25,310203.75
Colorado,2019,11,124,36.75,275219.25
Colorado,2019,12,114,27.25,154988.75
Connecticut,2019,0,638,59.0,4073796.5
Connecticut,2019,1,110,59.0,734825.75
Connecticut,2019,2,71,34.5,383128.75
Connecticut,2019,3,65,18.0,143046.5
Connecticut,2019,4,30,5.5,27656.25
Connecticut,2019,5,8,2.75,9260.75
Connecticut,2019,6,1,1.25,3842.5
Connecticut,2019,7,0,0.0,0.0
Connecticut,2019,8,0,0.0,0.0
Connecticut,2019,9,28,5.25,36753.0
Connecticut,2019,10,134,55.5,2143374.75
Connecticut,2019,11,76,44.75,443829.75
Connecticut,2019,12,115,14.0,148078.5
Delaware,2019,0,428,38.5,694689.25
Delaware,2019,1,24,8.25,21292.5
Delaware,2019,2,26,6.0,20677.25
Delaware,2019,3,18,1.25,8203.0
Delaware,2019,4,32,18.0,132715.25
Delaware,2019,5,32,38.5,111629.25
Delaware,2019,6,47,21.25,69310.25
Delaware,2019,7,68,24.0,185152.0
Delaware,2019,8,38,7.0,35964.0
Delaware,2019,9,45,3.75,23765.0
Delaware,2019,10,49,7.5,35074.75
Delaware,2019,11,42,12.5,45595.25
Delaware,2019,12,7,3.25,5310.75
District of Columbia,2019,0,279,19.5,606478.75
District of Columbia,2019,1,21,9.75,44444.25
District of Columbia,2019,2,14,6.0,19197.25
District of Columbia,2019,3,17,19.5,22128.75
District of Columbia,2019,4,19,5.25,24973.0
District of Columbia,2019,5,19,13.75,50546.0
District of Columbia,2019,6,30,5.5,23776.0
District of Columbia,2019,7,56,13.5,259691.0
District of Columbia,2019,8,18,8.75,49406.25
District of Columbia,2019,9,29,18.0,48585.25
District of Columbia,2019,10,20,9.5,35747.5
District of Columbia,2019,11,22,5.75,15879.25
District of Columbia,2019,12,14,5.25,12104.25
Florida,2019,0,11652,107.5,15088704.25
Florida,2019,1,818,12.5,925162.0
Florida,2019,2,613,15.5,549065.0
Florida,2019,3,687,13.75,807085.0
Florida,2019,4,961,47.0,1778904.75
Florida,2019,5,1105,41.25,1547261.5
Florida,2019,6,1445,107.5,2016257.25
Florida,2019,7,1515,30.25,2055537.5
Florida,2019,8,1241,18.75,1384230.0
Florida,2019,9,958,25.0,1197637.75
Florida,2019,10,983,45.75,1246280.5
Florida,2019,11,594,24.75,799742.0
Florida,2019,12,732,11.5,781541.0
Georgia,2019,0,6160,43.75,9265403.75
Georgia,2019,1,396,15.75,447872.5
Georgia,2019,2,345,40.0,658299.5
Georgia,2019,3,275,43.75,519865.25
Georgia,2019,4,482,34.75,992221.5
Georgia,2019,5,582,8.75,437591.25
Georgia,2019,6,962,41.0,2094112.25
Georgia,2019,7,616,25.5,677827.0
Georgia,2019,8,635,22.0,887203.75
Georgia,2019,9,453,35.5,919152.0
Georgia,2019,10,606,24.0,698436.0
Georgia,2019,11,350,11.0,334356.75
Georgia,2019,12,458,19.5,598466.0
Hawaii,2019,0,375,44.5,1408972.0
Hawaii,2019,1,33,6.25,61741.25
Hawaii,2019,2,31,22.75,296611.75
Hawaii,2019,3,27,17.75,63181.25
Hawaii,2019,4,22,4.25,29982.75
Hawaii,2019,5,24,2.25,38161.0
Hawaii,2019,6,31,6.0,74310.5
Hawaii,2019,7,29,4.25,36008.0
Hawaii,2019,8,34,11.75,38977.75
Hawaii,2019,9,38,10.0,69281.25
Hawaii,2019,10,44,13.5,144610.5
Hawaii,2019,11,30,13.5,87007.0
Hawaii,2019,12,32,44.5,469099.0
Idaho,2019,0,870,41.25,1494663.0
Idaho,2019,1,51,6.5,55128.75
Idaho,2019,2,72,16.75,137941.25
Idaho,2019,3,39,4.0,41507.0
Idaho,2019,4,74,21.75,122873.25
Idaho,2019,5,88,7.75,86368.75
Idaho,2019,6,70,8.0,92193.0
Idaho,2019,7,132,20.75,208561.0
Idaho,2019,8,69,9.25,148264.5
Idaho,2019,9,98,23.5,128784.0
Idaho,2019,10,76,16.0,229603.5
Idaho,2019,11,47,41.25,170862.5
Idaho,2019,12,54,10.75,72575.5
Illinois,2019,0,4354,54.25,8429399.25
Illinois,2019,1,271,20.0,416133.25
Illinois,2019,2,449,48.0,1203565.0
Illinois,2019,3,319,15.5,379570.5
Illinois,2019,4,325,16.75,373598.0
Illinois,2019,5,435,29.5,845921.0
Illinois,2019,6,479,54.25,1936694.25
Illinois,2019,7,449,31.0,773266.5
Illinois,2019,8,357,15.5,654207.0
Illinois,2019,9,366,25.5,646477.75
Illinois,2019,10,337,23.75,491141.0
Illinois,2019,11,323,33.0,506505.5
Illinois,2019,12,244,9.5,202319.5
Indiana,2019,0,2830,62.75,8114755.75
Indiana,2019,1,228,21.0,438024.5
Indiana,2019,2,253,55.75,949601.0
Indiana,2019,3,245,28.75,589883.5
Indiana,2019,4,226,14.25,303350.5
Indiana,2019,5,310,60.25,1848037.25
Indiana,2019,6,353,48.0,1057732.75
Indiana,2019,7,256,30.0,555913.25
Indiana,2019,8,245,32.0,732585.5
Indiana,2019,9,174,62.75,550979.75
Indiana,2019,10,200,40.25,449842.0
Indiana,2019,11,222,28.5,485912.0
Indiana,2019,12,118,10.5,152893.75
Iowa,2019,0,1641,70.75,2373650.25
Iowa,2019,1,85,14.0,83746.25
Iowa,2019,2,146,28.75,175505.0
Iowa,2019,3,101,17.0,150454.75
Iowa,2019,4,148,70.75,420783.0
Iowa,2019,5,184,11.25,259707.0
Iowa,2019,6,195,26.75,348803.25
Iowa,2019,7,141,11.75,140239.5
Iowa,2019,8,167,16.5,223439.75
Iowa,2019,9,166,20.0,292244.0
Iowa,2019,10,155,8.0,134081.0
Iowa,2019,11,98,7.5,100588.25
Iowa,2019,12,55,4.0,44058.5
Kansas,2019,0,1382,104.25,3482492.0
Kansas,2019,1,76,104.25,1532966.0
Kansas,2019,2,47,5.0,24455.0
Kansas,2019,3,106,11.5,92201.5
Kansas,2019,4,80,7.25,68014.25
Kansas,2019,5,243,52.25,496223.75
Kansas,2019,6,162,39.0,415906.25
Kansas,2019,7,125,11.0,151374.5
Kansas,2019,8,257,22.5,459991.0
Kansas,2019,9,82,12.0,47933.0
Kansas,2019,10,75,9.0,69083.5
Kansas,2019,11,59,12.75,53743.25
Kansas,2019,12,70,5.0,70600.0
Kentucky,2019,0,3521,55.0,5346376.0
Kentucky,2019,1,189,18.25,192243.25
Kentucky,2019,2,209,39.0,348183.5
Kentucky,2019,3,292,35.75,607835.0
Kentucky,2019,4,233,16.75,210017.75
Kentucky,2019,5,314,27.75,385396.75
Kentucky,2019,6,501,43.0,1205338.5
Kentucky,2019,7,469,41.5,579947.25
Kentucky,2019,8,304,24.25,429365.75
Kentucky,2019,9,262,11.0,334786.75
Kentucky,2019,10,313,55.0,561505.5
Kentucky,2019,11,233,16.0,260762.25
Kentucky,2019,12,202,25.75,230993.75
Louisiana,2019,0,4999,212.25,19987901.0
Louisiana,2019,1,217,19.75,354312.75
Louisiana,2019,2,201,15.0,210286.5
Louisiana,2019,3,211,212.25,259150.0
Louisiana,2019,4,604,41.0,1630765.75
Louisiana,2019,5,542,98.25,2152250.75
Louisiana,2019,6,639,88.0,2724346.25
Louisiana,2019,7,766,121.75,7276965.5
Louisiana,2019,8,439,19.0,516576.5
Louisiana,2019,9,404,22.25,524965.25
Louisiana,2019,10,487,68.0,3441669.0
Louisiana,2019,11,315,10.5,401460.75
Louisiana,2019,12,174,57.0,495152.0
Maine,2019,0,962,78.5,4590967.75
Maine,2019,1,71,32.5,375637.25
Maine,2019,2,109,23.75,297298.5
Maine,2019,3,83,6.0,112930.75
Maine,2019,4,146,24.0,282299.25
Maine,2019,5,89,8.25,169032.75
Maine,2019,6,142,11.25,251449.0
Maine,2019,7,43,15.75,70024.5
Maine,2019,8,30,8.25,92203.75
Maine,2019,9,26,8.0,39580.25
Maine,2019,10,26,78.5,848266.0
Maine,2019,11,89,66.25,1866793.5
Maine,2019,12,108,21.75,185452.25
Maryland,2019,0,4655,90.0,5388695.875
Maryland,2019,1,254,34.5,240510.5
Maryland,2019,2,454,77.75,754591.75
Maryland,2019,3,166,13.5,154525.75
Maryland,2019,4,339,19.0,308418.75
Maryland,2019,5,500,27.0,712826.75
Maryland,2019,6,609,20.75,410549.0
Maryland,2019,7,872,21.25,1089801.0
Maryland,2019,8,530,15.5,444574.125
Maryland,2019,9,154,9.25,129542.5
Maryland,2019,10,269,14.25,230720.75
Maryland,2019,11,401,41.75,511202.5
Maryland,2019,12,107,90.0,401432.5
Massachusetts,2019,0,1712,98.5,9167608.5
Massachusetts,2019,1,169,25.75,309581.75
Massachusetts,2019,2,187,53.75,1294433.0
Massachusetts,2019,3,186,21.75,286591.0
Massachusetts,2019,4,105,16.25,171012.5
Massachusetts,2019,5,81,16.75,118277.25
Massachusetts,2019,6,88,12.0,130327.0
Massachusetts,2019,7,50,10.75,63823.75
Massachusetts,2019,8,90,15.5,193247.0
Massachusetts,2019,9,104,29.5,163652.75
Massachusetts,2019,10,259,98.5,5759741.0
Massachusetts,2019,11,183,37.25,428455.25
Massachusetts,2019,12,210,12.5,248466.25
Michigan,2019,0,6203,134.5,57765713.5
Michigan,2019,1,264,19.25,617324.5
Michigan,2019,2,496,134.5,12098307.0
Michigan,2019,3,406,51.75,912772.0
Michigan,2019,4,503,25.25,1176472.0
Michigan,2019,5,484,34.5,1270695.75
Michigan,2019,6,612,32.75,1811925.0
Michigan,2019,7,781,77.0,28617170.5
Michigan,2019,8,581,29.75,1882887.5
Michigan,2019,9,569,71.5,2999247.75
Michigan,2019,10,728,28.0,1822134.75
Michigan,2019,11,494,57.75,2349208.75
Michigan,2019,12,285,68.0,2207568.0
Minnesota,2019,0,1603,102.75,3518161.5
Minnesota,2019,1,95,9.5,153651.0
Minnesota,2019,2,58,9.25,76548.5
Minnesota,2019,3,103,8.5,148277.25
Minnesota,2019,4,150,102.75,880980.25
Minnesota,2019,5,126,22.0,204320.0
Minnesota,2019,6,170,12.75,236658.75
Minnesota,2019,7,218,25.75,680538.0
Minnesota,2019,8,175,10.5,194340.25
Minnesota,2019,9,183,18.25,466000.25
Minnesota,2019,10,164,15.0,209192.0
Minnesota,2019,11,97,22.5,147151.5
Minnesota,2019,12,64,12.0,120503.75
Mississippi,2019,0,2641,75.75,6327487.75
Mississippi,2019,1,131,29.5,161901.75
Mississippi,2019,2,117,8.5,106208.75
Mississippi,2019,3,133,14.25,145333.25
Mississippi,2019,4,326,75.75,1712245.75
Mississippi,2019,5,253,59.0,586401.0
Mississippi,2019,6,331,53.5,817589.75
Mississippi,2019,7,334,31.75,448477.0
Mississippi,2019,8,219,12.0,262121.5
Mississippi,2019,9,148,10.25,126277.75
Mississippi,2019,10,332,56.5,1316164.25
Mississippi,2019,11,156,18.75,181040.75
Mississippi,2019,12,161,32.75,463726.25
Missouri,2019,0,3878,119.25,9085503.5
Missouri,2019,1,188,119.25,3366579.5
Missouri,2019,2,249,15.25,227882.75
Missouri,2019,3,311,16.25,270137.0
Missouri,2019,4,444,39.25,583899.25
Missouri,2019,5,556,65.25,963755.25
Missouri,2019,6,465,45.75,767252.5
Missouri,2019,7,375,34.75,734772.5
Missouri,2019,8,398,43.25,714841.75
Missouri,2019,9,201,17.25,214813.5
Missouri,2019,10,211,32.75,403461.25
Missouri,2019,11,312,12.75,385010.75
Missouri,2019,12,168,12.25,453097.5
Montana,2019,0,131,42.75,248118.25
Montana,2019,1,8,3.25,7613.75
Montana,2019,2,14,10.25,23819.0
Montana,2019,3,4,2.0,5184.0
Montana,2019,4,9,2.0,2590.75
Montana,2019,5,12,3.0,7492.75
Montana,2019,6,25,6.75,22481.75
Montana,2019,7,18,16.0,77058.0
Montana,2019,8,5,4.25,7306.5
Montana,2019,9,9,11.0,22985.75
Montana,2019,10,4,2.0,1140.5
Montana,2019,11,10,42.75,54083.5
Montana,2019,12,13,10.0,16362.0
Nebraska,2019,0,299,22.5,557889.5
Nebraska,2019,1,28,11.75,36372.25
Nebraska,2019,2,15,9.0,20742.0
Nebraska,2019,3,37,13.0,42148.75
Nebraska,2019,4,14,4.0,17258.5
Nebraska,2019,5,31,11.0,169508.75
Nebraska,2019,6,22,6.0,26206.75
Nebraska,2019,7,33,22.5,75238.25
Nebraska,2019,8,31,7.5,43944.75
Nebraska,2019,9,23,17.75,52512.5
Nebraska,2019,10,22,6.25,25498.75
Nebraska,2019,11,27,5.0,29544.0
Nebraska,2019,12,16,6.25,18914.25
Nevada,2019,0,608,29.75,1435154.75
Nevada,2019,1,45,29.75,209293.25
Nevada,2019,2,70,16.25,266685.75
Nevada,2019,3,38,6.5,50141.5
Nevada,2019,4,53,7.25,75090.0
Nevada,2019,5,41,14.0,62158.5
Nevada,2019,6,56,9.75,95714.75
Nevada,2019,7,62,8.25,132630.0
Nevada,2019,8,44,18.75,65963.0
Nevada,2019,9,66,8.0,134104.75
Nevada,2019,10,38,11.75,70931.5
Nevada,2019,11,59,17.0,186393.75
Nevada,2019,12,36,7.25,86048.0
New Hampshire,2019,0,493,46.75,2155264.25
New Hampshire,2019,1,54,16.0,150019.5
New Hampshire,2019,2,81,19.0,220730.75
New Hampshire,2019,3,42,5.25,50492.25
New Hampshire,2019,4,35,17.25,96170.0
New Hampshire,2019,5,19,6.5,19268.75
New Hampshire,2019,6,15,6.25,26924.5
New Hampshire,2019,7,16,2.25,7265.5
New Hampshire,2019,8,15,11.75,16343.75
New Hampshire,2019,9,28,11.0,25771.75
New Hampshire,2019,10,74,46.75,827361.75
New Hampshire,2019,11,57,44.75,661416.75
New Hampshire,2019,12,57,6.5,53499.0
New Jersey,2019,0,4205,118.75,17721819.5
New Jersey,2019,1,282,15.25,319607.75
New Jersey,2019,2,302,68.0,910736.0
New Jersey,2019,3,253,23.25,374372.0
New Jersey,2019,4,330,34.5,664591.75
New Jersey,2019,5,371,24.25,626447.75
New Jersey,2019,6,383,34.5,817414.75
New Jersey,2019,7,581,78.0,8486667.25
New Jersey,2019,8,400,24.25,688146.0
New Jersey,2019,9,239,29.25,399186.5
New Jersey,2019,10,449,29.25,765192.25
New Jersey,2019,11,304,47.25,775440.5
New Jersey,2019,12,311,118.75,2894017.0
New Mexico,2019,0,678,49.0,1638577.5
New Mexico,2019,1,30,17.25,133132.75
New Mexico,2019,2,23,2.75,37184.25
New Mexico,2019,3,66,49.0,380394.5
New Mexico,2019,4,56,8.75,95224.75
New Mexico,2019,5,54,15.0,73938.25
New Mexico,2019,6,102,12.25,163162.5
New Mexico,2019,7,98,16.25,151556.25
New Mexico,2019,8,86,9.25,112463.75
New Mexico,2019,9,60,8.75,142931.0
New Mexico,2019,10,37,10.0,62193.5
New Mexico,2019,11,50,45.25,253347.5
New Mexico,2019,12,16,4.75,33048.5
New York,2019,0,5861,88.5,21579474.0
New York,2019,1,475,28.0,1304865.0
New York,2019,2,476,56.5,2743140.75
New York,2019,3,340,70.5,779041.5
New York,2019,4,473,41.0,782666.75
New York,2019,5,442,21.75,721422.75
New York,2019,6,576,57.5,1794310.0
New York,2019,7,621,50.5,2339129.25
New York,2019,8,602,61.0,2372697.0
New York,2019,9,400,23.25,514144.25
New York,2019,10,522,72.25,2720793.75
New York,2019,11,461,88.5,4426425.75
New York,2019,12,473,37.25,1080837.25
North Carolina,2019,0,5121,125.5,20189063.0
North Carolina,2019,1,383,66.5,3442125.0
North Carolina,2019,2,276,21.25,461542.0
North Carolina,2019,3,199,13.5,279549.75
North Carolina,2019,4,523,36.0,2056367.0
North Carolina,2019,5,420,29.25,1000306.25
North Carolina,2019,6,661,76.25,2458089.25
North Carolina,2019,7,618,18.5,1122351.75
North Carolina,2019,8,581,29.25,1377516.5
North Carolina,2019,9,399,71.75,5467759.5
North Carolina,2019,10,365,125.5,1253344.25
North Carolina,2019,11,401,42.0,768229.75
North Carolina,2019,12,295,20.5,501882.0
North Dakota,2019,0,129,21.0,303130.0
North Dakota,2019,1,4,5.75,4175.25
North Dakota,2019,2,6,2.0,7063.75
North Dakota,2019,3,8,3.0,17025.0
North Dakota,2019,4,15,8.75,12423.25
North Dakota,2019,5,9,1.25,5536.0
North Dakota,2019,6,9,21.0,70834.5
North Dakota,2019,7,15,8.5,11903.5
North Dakota,2019,8,14,1.75,4877.25
North Dakota,2019,9,19,19.75,137953.25
North Dakota,2019,10,8,1.5,2830.75
North Dakota,2019,11,5,6.5,10381.75
North Dakota,2019,12,17,15.75,18125.75
Ohio,2019,0,6372,106.75,24682653.5
Ohio,2019,1,526,23.5,1148508.5
Ohio,2019,2,497,78.5,5462786.5
Ohio,2019,3,430,29.25,1170738.0
Ohio,2019,4,450,45.5,1095721.25
Ohio,2019,5,679,73.0,4615637.25
Ohio,2019,6,733,51.25,1864995.25
Ohio,2019,7,726,37.75,1731452.5
Ohio,2019,8,560,36.0,1836534.75
Ohio,2019,9,387,106.75,1883456.75
Ohio,2019,10,536,41.0,1191372.0
Ohio,2019,11,467,34.25,1388114.75
Ohio,2019,12,381,14.75,1293336.0
Oklahoma,2019,0,2776,99.0,8698268.5
Oklahoma,2019,1,111,33.25,151371.0
Oklahoma,2019,2,132,8.75,132552.0
Oklahoma,2019,3,196,18.75,242006.75
Oklahoma,2019,4,181,14.75,182992.0
Oklahoma,2019,5,447,90.5,1682485.25
Oklahoma,2019,6,410,58.25,1256014.0
Oklahoma,2019,7,195,21.0,266356.5
Oklahoma,2019,8,335,99.0,3489686.5
Oklahoma,2019,9,195,14.0,240875.25
Oklahoma,2019,10,242,18.25,472577.0
Oklahoma,2019,11,235,20.5,453932.25
Oklahoma,2019,12,97,28.25,127420.0
Oregon,2019,0,1352,266.0,6520448.25
Oregon,2019,1,121,23.5,531950.75
Oregon,2019,2,160,194.0,2885932.5
Oregon,2019,3,87,19.5,244849.75
Oregon,2019,4,77,8.5,136496.5
Oregon,2019,5,111,266.0,531918.5
Oregon,2019,6,107,259.5,573234.0
Oregon,2019,7,120,12.5,316480.25
Oregon,2019,8,111,14.75,250398.5
Oregon,2019,9,158,17.0,301662.5
Oregon,2019,10,107,16.75,253199.25
Oregon,2019,11,97,22.75,220915.0
Oregon,2019,12,96,27.75,273410.75
Pennsylvania,2019,0,7537,105.25,23854898.75
Pennsylvania,2019,1,539,22.75,832180.75
Pennsylvania,2019,2,584,105.25,6164293.5
Pennsylvania,2019,3,526,21.75,582283.25
Pennsylvania,2019,4,594,66.25,1668422.5
Pennsylvania,2019,5,731,83.5,2164965.75
Pennsylvania,2019,6,836,46.0,1512223.25
Pennsylvania,2019,7,876,49.75,2725899.25
Pennsylvania,2019,8,703,35.75,1267653.5
Pennsylvania,2019,9,448,25.5,602698.25
Pennsylvania,2019,10,625,42.25,1496613.25
Pennsylvania,2019,11,547,96.5,3514392.0
Pennsylvania,2019,12,528,71.0,1323273.5
Rhode Island,2019,0,305,63.5,1981875.25
Rhode Island,2019,1,26,14.0,84576.0
Rhode Island,2019,2,22,29.25,121941.0
Rhode Island,2019,3,31,5.25,49266.5
Rhode Island,2019,4,20,4.0,78361.5
Rhode Island,2019,5,24,4.0,29592.75
Rhode Island,2019,6,24,5.5,34415.5
Rhode Island,2019,7,13,6.5,46384.0
Rhode Island,2019,8,32,5.5,36727.75
Rhode Island,2019,9,14,3.75,15448.5
Rhode Island,2019,10,49,63.5,876532.25
Rhode Island,2019,11,18,48.5,564912.75
Rhode Island,2019,12,32,4.25,43716.75
South Carolina,2019,0,2581,98.0,12132875.5
South Carolina,2019,1,186,21.5,251463.5
South Carolina,2019,2,146,12.75,192335.25
South Carolina,2019,3,138,22.75,199194.25
South Carolina,2019,4,251,41.5,769585.0
South Carolina,2019,5,265,10.0,293066.5
South Carolina,2019,6,456,74.75,1828039.25
South Carolina,2019,7,271,21.25,393845.0
South Carolina,2019,8,185,14.5,232790.25
South Carolina,2019,9,246,98.0,7473132.0
South Carolina,2019,10,107,21.25,150221.5
South Carolina,2019,11,164,10.75,113515.75
South Carolina,2019,12,166,19.75,235687.25
South Dakota,2019,0,269,418.75,1242504.5
South Dakota,2019,1,11,2.5,8765.25
South Dakota,2019,2,5,2.0,2239.0
South Dakota,2019,3,8,15.5,36992.75
South Dakota,2019,4,27,107.0,375878.5
South Dakota,2019,5,48,16.75,52809.5
South Dakota,2019,6,15,4.5,10578.75
South Dakota,2019,7,56,24.25,75056.5
South Dakota,2019,8,13,5.25,32965.75
South Dakota,2019,9,32,23.0,247785.0
South Dakota,2019,10,15,3.25,23083.5
South Dakota,2019,11,25,11.0,57754.25
South Dakota,2019,12,14,418.75,318595.75
Tennessee,2019,0,3534,103.75,7488474.5
Tennessee,2019,1,144,27.0,250827.25
Tennessee,2019,2,199,17.5,393179.75
Tennessee,2019,3,220,25.0,395436.25
Tennessee,2019,4,210,22.75,330735.25
Tennessee,2019,5,284,23.75,311719.75
Tennessee,2019,6,571,45.75,1977267.0
Tennessee,2019,7,428,26.25,578164.5
Tennessee,2019,8,378,27.0,732761.0
Tennessee,2019,9,234,10.25,298930.0
Tennessee,2019,10,395,103.75,1549505.0
Tennessee,2019,11,230,46.0,364695.5
Tennessee,2019,12,241,17.75,305253.25
Texas,2019,0,13848,723.75,58177471.75
Texas,2019,1,806,25.25,1057055.0
Texas,2019,2,698,25.75,916171.25
Texas,2019,3,925,77.5,3492240.0
Texas,2019,4,1280,54.25,3970699.75
Texas,2019,5,1719,151.5,7590845.0
Texas,2019,6,1682,723.75,20791362.25
Texas,2019,7,1293,80.5,3173532.75
Texas,2019,8,1277,43.0,3276467.0
Texas,2019,9,1150,114.75,3314335.0
Texas,2019,10,1244,285.25,8119831.0
Texas,2019,11,967,189.5,1437161.75
Texas,2019,12,807,94.5,1037771.0
US Virgin Islands,2019,0,313,53.75,2615858.75
US Virgin Islands,2019,1,0,0.0,0.0
US Virgin Islands,2019,2,1,1.75,2344.25
US Virgin Islands,2019,3,13,7.25,91455.25
US Virgin Islands,2019,4,19,9.0,179909.5
US Virgin Islands,2019,5,31,17.5,104272.0
US Virgin Islands,2019,6,26,6.25,141485.75
US Virgin Islands,2019,7,30,12.0,264921.25
US Virgin Islands,2019,8,54,53.75,759858.0
US Virgin Islands,2019,9,55,10.5,644764.5
US Virgin Islands,2019,10,30,8.5,72796.25
US Virgin Islands,2019,11,41,5.75,319015.25
US Virgin Islands,2019,12,13,4.75,35036.75
Utah,2019,0,1177,56.75,2202371.0
Utah,2019,1,59,15.25,132775.25
Utah,2019,2,104,15.5,146636.25
Utah,2019,3,79,56.75,449479.25
Utah,2019,4,100,10.0,146565.75
Utah,2019,5,135,11.25,256555.25
Utah,2019,6,125,8.75,137317.75
Utah,2019,7,129,40.0,293509.75
Utah,2019,8,121,17.25,184897.75
Utah,2019,9,93,15.5,151017.25
Utah,2019,10,84,14.0,123451.75
Utah,2019,11,110,15.0,136541.0
Utah,2019,12,38,8.25,43624.0
Vermont,2019,0,592,83.0,2269782.5
Vermont,2019,1,30,7.5,35217.75
Vermont,2019,2,56,29.5,103360.5
Vermont,2019,3,45,9.75,64579.5
Vermont,2019,4,65,15.75,118542.0
Vermont,2019,5,33,4.75,50047.0
Vermont,2019,6,62,5.0,55517.75
Vermont,2019,7,56,11.0,107765.5
Vermont,2019,8,51,7.25,61138.25
Vermont,2019,9,36,5.5,21552.25
Vermont,2019,10,53,44.75,205594.5
Vermont,2019,11,64,83.0,1419226.5
Vermont,2019,12,41,7.0,27241.0
Virginia,2019,0,5892,70.75,17670488.0
Virginia,2019,1,489,37.25,1309305.5
Virginia,2019,2,412,70.75,2836268.25
Virginia,2019,3,328,24.0,500373.75
Virginia,2019,4,485,24.5,1543330.75
Virginia,2019,5,529,70.25,2366134.0
Virginia,2019,6,636,33.25,1523373.75
Virginia,2019,7,804,32.0,2170321.75
Virginia,2019,8,643,27.0,1606403.25
Virginia,2019,9,330,36.75,970308.5
Virginia,2019,10,476,52.0,1213135.0
Virginia,2019,11,484,42.5,1266778.0
Virginia,2019,12,276,26.25,364755.5
Washington,2019,0,1830,121.25,5721932.25
Washington,2019,1,105,37.5,699904.25
Washington,2019,2,142,34.0,1150629.75
Washington,2019,3,95,12.25,176492.5
Washington,2019,4,123,11.75,252900.0
Washington,2019,5,152,11.75,212734.75
Washington,2019,6,146,18.5,277438.0
Washington,2019,7,178,32.5,536504.5
Washington,2019,8,172,46.75,349327.5
Washington,2019,9,205,44.25,680238.75
Washington,2019,10,231,51.0,814729.25
Washington,2019,11,149,21.25,240069.25
Washington,2019,12,132,121.25,330963.75
West Virginia,2019,0,2977,94.5,11204996.75
West Virginia,2019,1,227,23.25,508088.25
West Virginia,2019,2,269,94.5,3069980.25
West Virginia,2019,3,190,22.75,490040.0
West Virginia,2019,4,224,26.25,558362.5
West Virginia,2019,5,355,33.0,1171246.0
West Virginia,2019,6,338,74.25,1406051.5
West Virginia,2019,7,305,45.5,769157.5
West Virginia,2019,8,250,52.25,689488.0
